01067	35,57	37,57	64,18
01069	35,57	37,57	64,18
01097	35,89	37,89	64,50
01099	35,89	37,89	64,50
01108	35,57	37,57	64,18
01109	35,57	37,57	64,18
01127	35,57	37,57	64,18
01129	35,89	37,89	64,50
01139	35,57	37,57	64,18
01156	35,57	37,57	64,18
01157	35,57	37,57	64,18
01159	35,57	37,57	64,18
01169	35,57	37,57	64,18
01187	35,89	37,89	64,50
01189	35,57	37,57	64,18
01217	35,57	37,57	64,18
01219	35,57	37,57	64,18
01237	35,57	37,57	64,18
01239	35,89	37,89	64,50
01257	35,57	37,57	64,18
01259	35,57	37,57	64,18
01277	36,56	38,56	65,16
01279	35,89	37,89	64,50
01307	35,57	37,57	64,18
01309	37,58	39,58	66,19
01324	36,56	38,56	65,16
01326	35,89	37,89	64,50
01328	35,57	37,57	64,18
01445	35,57	37,57	64,18
01454	35,57	37,57	64,18
01458	35,57	37,57	64,18
01465	35,57	37,57	64,18
01468	35,57	37,57	64,18
01471	35,57	37,57	64,18
01477	35,57	37,57	64,18
01558	35,57	37,57	64,18
01561	35,57	37,57	64,18
01587	35,57	37,57	64,18
01589	35,57	37,57	64,18
01591	35,57	37,57	64,18
01594	35,57	37,57	64,18
01609	35,57	37,57	64,18
01612	35,57	37,57	64,18
01616	35,57	37,57	64,18
01619	35,57	37,57	64,18
01623	35,57	37,57	64,18
01640	35,57	37,57	64,18
01662	35,57	37,57	64,18
01665	35,57	37,57	64,18
01683	35,57	37,57	64,18
01689	35,57	37,57	64,18
01705	35,57	37,57	64,18
01723	35,57	37,57	64,18
01728	35,57	37,57	64,18
01731	35,57	37,57	64,18
01734	35,57	37,57	64,18
01737	35,57	37,57	64,18
01738	35,57	37,57	64,18
01744	35,57	37,57	64,18
01762	35,57	37,57	64,18
01768	35,57	37,57	64,18
01773	35,57	37,57	64,18
01774	35,57	37,57	64,18
01776	35,57	37,57	64,18
01778	35,57	37,57	64,18
01796	35,57	37,57	64,18
01809	35,57	37,57	64,18
01814	35,57	37,57	64,18
01816	35,57	37,57	64,18
01819	35,57	37,57	64,18
01824	35,57	37,57	64,18
01825	35,57	37,57	64,18
01829	35,57	37,57	64,18
01833	35,57	37,57	64,18
01844	35,57	37,57	64,18
01847	35,57	37,57	64,18
01848	35,57	37,57	64,18
01855	35,57	37,57	64,18
01877	35,57	37,57	64,18
01896	35,57	37,57	64,18
01900	35,57	37,57	64,18
01904	35,57	37,57	64,18
01906	35,57	37,57	64,18
01909	35,57	37,57	64,18
01917	35,57	37,57	64,18
01920	35,57	37,57	64,18
01936	35,57	37,57	64,18
01945	35,57	37,57	64,18
01968	35,57	37,57	64,18
01979	35,57	37,57	64,18
01983	35,57	37,57	64,18
01987	35,57	37,57	64,18
01990	35,57	37,57	64,18
01993	35,57	37,57	64,18
01994	35,57	37,57	64,18
01996	35,57	37,57	64,18
01998	35,57	37,57	64,18
02625	35,57	37,57	64,18
02627	35,57	37,57	64,18
02633	35,57	37,57	64,18
02681	35,57	37,57	64,18
02689	35,57	37,57	64,18
02692	35,57	37,57	64,18
02694	35,57	37,57	64,18
02699	35,57	37,57	64,18
02708	35,57	37,57	64,18
02727	35,57	37,57	64,18
02730	35,57	37,57	64,18
02733	35,57	37,57	64,18
02736	35,57	37,57	64,18
02739	35,57	37,57	64,18
02742	35,57	37,57	64,18
02747	35,57	37,57	64,18
02748	35,57	37,57	64,18
02763	35,57	37,57	64,18
02779	35,57	37,57	64,18
02782	35,57	37,57	64,18
02785	35,57	37,57	64,18
02788	35,57	37,57	64,18
02791	35,57	37,57	64,18
02794	35,57	37,57	64,18
02796	35,57	37,57	64,18
02797	35,57	37,57	64,18
02799	35,57	37,57	64,18
02826	43,58	45,58	72,19
02827	35,57	37,57	64,18
02828	35,57	37,57	64,18
02829	35,57	37,57	64,18
02894	35,57	37,57	64,18
02899	35,57	37,57	64,18
02906	35,57	37,57	64,18
02923	35,57	37,57	64,18
02929	35,57	37,57	64,18
02943	35,57	37,57	64,18
02953	35,57	37,57	64,18
02956	35,57	37,57	64,18
02957	35,57	37,57	64,18
02959	35,57	37,57	64,18
02977	35,57	37,57	64,18
02979	35,57	37,57	64,18
02991	35,57	37,57	64,18
02994	35,57	37,57	64,18
02997	35,57	37,57	64,18
55283	36,90	38,90	65,51
38527	39,35	41,35	67,96
83379	43,58	45,58	72,19
31848	37,58	39,58	66,19
30457	38,28	40,28	66,89
27249	37,58	39,58	66,19
22607	36,90	38,90	65,51
94127	47,41	49,41	76,02
54655	35,57	37,57	64,18
44787	36,56	38,56	65,16
06862	35,57	37,57	64,18
10245	35,57	37,57	64,18
95100	36,90	38,90	65,51
57518	36,56	38,56	65,16
29473	35,57	37,57	64,18
86863	42,00	43,99	70,60
50226	38,28	40,28	66,89
79227	43,58	45,58	72,19
45359	39,35	41,35	67,96
32257	39,35	41,35	67,96
84367	40,46	42,46	69,07
97291	39,35	41,35	67,96
23881	35,89	37,89	64,50
73765	36,90	38,90	65,51
65835	36,56	38,56	65,16
93458	47,41	49,41	76,02
32602	40,46	42,46	69,07
97277	37,58	39,58	66,19
74743	36,90	38,90	65,51
25779	35,89	37,89	64,50
17322	35,57	37,57	64,18
91275	40,46	42,46	69,07
91327	43,58	45,58	72,19
08606	35,57	37,57	64,18
24610	35,89	37,89	64,50
67686	35,89	37,89	64,50
91217	43,58	45,58	72,19
74535			66,19
51580	36,90	38,90	65,51
17034	35,57	37,57	64,18
34508	35,57	37,57	64,18
88250	43,58	45,58	72,19
09419	35,57	37,57	64,18
47652	39,35	41,35	67,96
15326	35,57	37,57	64,18
97243	37,58	39,58	66,19
94347	49,68	51,68	78,29
04571	35,57	37,57	64,18
83083	45,24	47,24	73,85
96146	40,46	42,46	69,07
25704	36,56	38,56	65,16
21529	35,57	37,57	64,18
95497	42,00	43,99	70,60
67737	36,56	38,56	65,16
65520	36,90	38,90	65,51
66130	35,57	37,57	64,18
29345	35,57	37,57	64,18
25719	36,90	38,90	65,51
67659	36,56	38,56	65,16
71640	36,56	38,56	65,16
52080	37,58	39,58	66,19
06642	35,57	37,57	64,18
70806	36,90	38,90	65,51
87770	47,41	49,41	76,02
86687	37,58	39,58	66,19
07586	35,57	37,57	64,18
15738	35,57	37,57	64,18
67817	36,90	38,90	65,51
32760	39,35	41,35	67,96
56653	37,58	39,58	66,19
21129	35,89	37,89	64,50
72181	37,58	39,58	66,19
72145	37,58	39,58	66,19
95339	39,35	41,35	67,96
86980	47,41	49,41	76,02
73329	37,58	39,58	66,19
33607	36,90	38,90	65,51
29451	35,57	37,57	64,18
82441	40,46	42,46	69,07
87439	49,68	51,68	78,29
56206	39,35	41,35	67,96
35583	36,90	38,90	65,51
44149	36,90	38,90	65,51
66709	35,57	37,57	64,18
55425	38,28	40,28	66,89
89174	38,28	40,28	66,89
49624	47,41	49,41	76,02
56645	40,46	42,46	69,07
54441	35,57	37,57	64,18
20459	35,89	37,89	64,50
83404	43,58	45,58	72,19
75172	36,90	38,90	65,51
09427	35,57	37,57	64,18
50829	39,35	41,35	67,96
02999	35,57	37,57	64,18
06242	35,57	37,57	64,18
38272	36,90	38,90	65,51
85298	42,00	43,99	70,60
87782	42,00	43,99	70,60
63322	36,56	38,56	65,16
21376	36,56	38,56	65,16
97717	39,35	41,35	67,96
65549	37,58	39,58	66,19
72636	37,58	39,58	66,19
86438	40,46	42,46	69,07
85131	42,00	43,99	70,60
71726	35,89	37,89	64,50
04564	35,57	37,57	64,18
48346	47,41	49,41	76,02
36320	36,56	38,56	65,16
84389	40,46	42,46	69,07
90552	45,24	47,24	73,85
84169	47,41	49,41	76,02
88279	49,68	51,68	78,29
99765	35,57	37,57	64,18
17348	35,57	37,57	64,18
79183	45,24	47,24	73,85
36325	35,89	37,89	64,50
56587	37,58	39,58	66,19
06711	35,57	37,57	64,18
87647	47,41	49,41	76,02
94556	49,68	51,68	78,29
74864	36,56	38,56	65,16
20255	36,56	38,56	65,16
56112	36,56	38,56	65,16
28870	39,35	41,35	67,96
37688	35,89	37,89	64,50
06636	35,57	37,57	64,18
85447	42,00	43,99	70,60
82024	43,58	45,58	72,19
23992	35,57	37,57	64,18
34317	36,90	38,90	65,51
66904	35,89	37,89	64,50
21217	35,57	37,57	64,18
25436	35,57	37,57	64,18
06463	35,57	37,57	64,18
09669	35,57	37,57	64,18
87785	45,24	47,24	73,85
31188	36,90	38,90	65,51
04349	35,57	37,57	64,18
91091	40,46	42,46	69,07
67280	36,56	38,56	65,16
91289	40,46	42,46	69,07
84152	45,24	47,24	73,85
31555	36,56	38,56	65,16
21522	35,89	37,89	64,50
80469	40,46	42,46	69,07
09526	35,57	37,57	64,18
12047	35,89	37,89	64,50
69207	39,35	41,35	67,96
89434	40,46	42,46	69,07
06343	35,57	37,57	64,18
66780	35,57	37,57	64,18
19288	35,57	37,57	64,18
75337	37,58	39,58	66,19
91346	42,00	43,99	70,60
91804	38,28	40,28	66,89
38476	36,90	38,90	65,51
73037	36,56	38,56	65,16
85238	40,46	42,46	69,07
18581	35,57	37,57	64,18
78479	37,58	39,58	66,19
93486	47,41	49,41	76,02
81927	38,28	40,28	66,89
88147	49,68	51,68	78,29
93474	45,24	47,24	73,85
78176	36,90	38,90	65,51
74933	39,35	41,35	67,96
27755	37,58	39,58	66,19
92361	47,41	49,41	76,02
88374	40,46	42,46	69,07
06333	35,57	37,57	64,18
85560	40,46	42,46	69,07
35279	35,89	37,89	64,50
25863	35,89	37,89	64,50
97447	42,00	43,99	70,60
38644	36,90	38,90	65,51
69168	38,28	40,28	66,89
85080	42,00	43,99	70,60
80807	40,46	42,46	69,07
99897	35,57	37,57	64,18
76764	40,46	42,46	69,07
74343	37,58	39,58	66,19
68542	39,35	41,35	67,96
63741	36,90	38,90	65,51
81475	40,46	42,46	69,07
71554	36,56	38,56	65,16
22143	35,89	37,89	64,50
02829	35,57	37,57	64,18
83256	40,46	42,46	69,07
85055	40,46	42,46	69,07
29229	35,89	37,89	64,50
98630	35,89	37,89	64,50
47918	42,00	43,99	70,60
52134	37,58	39,58	66,19
90584	47,41	49,41	76,02
24360	40,46	42,46	69,07
06128	35,57	37,57	64,18
89287	40,46	42,46	69,07
07426	35,57	37,57	64,18
04178	35,89	37,89	64,50
55578	38,28	40,28	66,89
79427	42,00	43,99	70,60
47169	37,58	39,58	66,19
59269	40,46	42,46	69,07
36381	36,90	38,90	65,51
31134	36,56	38,56	65,16
74542	36,90	38,90	65,51
74369	36,90	38,90	65,51
16909	35,57	37,57	64,18
74252	36,56	38,56	65,16
92703	39,35	41,35	67,96
84543	42,00	43,99	70,60
18184	35,89	37,89	64,50
06868	35,57	37,57	64,18
74746	37,58	39,58	66,19
85656	42,00	43,99	70,60
27257	39,35	41,35	67,96
24980	38,28	40,28	66,89
72229	37,58	39,58	66,19
29588	35,89	37,89	64,50
17419	35,57	37,57	64,18
58769	39,35	41,35	67,96
26180	40,46	42,46	69,07
26131	37,58	39,58	66,19
07389	35,57	37,57	64,18
98711	35,57	37,57	64,18
37620	37,58	39,58	66,19
27751	38,28	40,28	66,89
83257	40,46	42,46	69,07
64720	37,58	39,58	66,19
94575	47,41	49,41	76,02
96237	39,35	41,35	67,96
72141	37,58	39,58	66,19
25718	36,90	38,90	65,51
23719	36,56	38,56	65,16
13127	35,57	37,57	64,18
56869	35,57	37,57	64,18
94356	47,41	49,41	76,02
92237	40,46	42,46	69,07
34346	36,90	38,90	65,51
78589	37,58	39,58	66,19
38364	35,57	37,57	64,18
91744	39,35	41,35	67,96
99441	35,57	37,57	64,18
95503	43,58	45,58	72,19
52351	40,46	42,46	69,07
45470	40,46	42,46	69,07
29590	35,89	37,89	64,50
09434	35,57	37,57	64,18
72660	36,90	38,90	65,51
74177	37,58	39,58	66,19
85244	40,46	42,46	69,07
88693	42,00	43,99	70,60
37242	35,89	37,89	64,50
79244	43,58	45,58	72,19
26632	43,58	45,58	72,19
37434	36,90	38,90	65,51
25873	38,28	40,28	66,89
21646	36,90	38,90	65,51
97509	39,35	41,35	67,96
01734	35,57	37,57	64,18
79843	38,28	40,28	66,89
97346	40,46	42,46	69,07
78250	36,56	38,56	65,16
27578	42,00	43,99	70,60
89568	38,28	40,28	66,89
86916	42,00	43,99	70,60
26486	35,57	37,57	64,18
83123	43,58	45,58	72,19
44359	38,28	40,28	66,89
48153	40,46	42,46	69,07
47877	43,58	45,58	72,19
91247	40,46	42,46	69,07
56767	35,89	37,89	64,50
98663	37,58	39,58	66,19
32469	37,58	39,58	66,19
99885	35,57	37,57	64,18
53343	36,90	38,90	65,51
71067	39,35	41,35	67,96
15868	35,57	37,57	64,18
24601	36,56	38,56	65,16
10625	35,57	37,57	64,18
21228	36,56	38,56	65,16
61137	36,56	38,56	65,16
45888	35,89	37,89	64,50
25782	35,89	37,89	64,50
86732	39,35	41,35	67,96
45139	38,28	40,28	66,89
95683	36,90	38,90	65,51
90482	42,00	43,99	70,60
91564	40,46	42,46	69,07
06122	35,57	37,57	64,18
65439	36,56	38,56	65,16
63856	39,35	41,35	67,96
14641	35,57	37,57	64,18
30982	39,35	41,35	67,96
22527	35,57	37,57	64,18
82377	40,46	42,46	69,07
23999	35,57	37,57	64,18
89520	36,56	38,56	65,16
79400	40,46	42,46	69,07
38176	40,46	42,46	69,07
97488	40,46	42,46	69,07
34286	36,56	38,56	65,16
23896	35,89	37,89	64,50
32694	38,28	40,28	66,89
58553	37,58	39,58	66,19
36119	36,56	38,56	65,16
53809	38,28	40,28	66,89
63667	35,89	37,89	64,50
37296	35,89	37,89	64,50
81243	47,41	49,41	76,02
67059	40,46	42,46	69,07
90453	42,00	43,99	70,60
49584	42,00	43,99	70,60
96272	40,46	42,46	69,07
54313	35,89	37,89	64,50
86558	45,24	47,24	73,85
04249	35,57	37,57	64,18
48653	42,00	43,99	70,60
82432	40,46	42,46	69,07
85598	42,00	43,99	70,60
99996	35,57	37,57	64,18
91489	43,58	45,58	72,19
83043	43,58	45,58	72,19
24790	36,56	38,56	65,16
72589	39,35	41,35	67,96
68165	38,28	40,28	66,89
28816	39,35	41,35	67,96
95473	42,00	43,99	70,60
15295	35,57	37,57	64,18
40470	39,35	41,35	67,96
93495	47,41	49,41	76,02
82041	43,58	45,58	72,19
88605	39,35	41,35	67,96
78234	37,58	39,58	66,19
90765	47,41	49,41	76,02
57580	37,58	39,58	66,19
56823	36,56	38,56	65,16
73104	36,90	38,90	65,51
34132	36,56	38,56	65,16
45770	36,90	38,90	65,51
91628	37,58	39,58	66,19
89356	39,35	41,35	67,96
17429	35,57	37,57	64,18
71157	38,28	40,28	66,89
07407	35,57	37,57	64,18
22147	35,57	37,57	64,18
95697	38,28	40,28	66,89
97282	37,58	39,58	66,19
97337	37,58	39,58	66,19
89518	36,56	38,56	65,16
13439	35,89	37,89	64,50
91315	40,46	42,46	69,07
97842	40,46	42,46	69,07
12679	35,57	37,57	64,18
22523	35,57	37,57	64,18
94544	47,41	49,41	76,02
91725	37,58	39,58	66,19
14163	35,57	37,57	64,18
82439	42,00	43,99	70,60
33181	37,58	39,58	66,19
71638	36,56	38,56	65,16
06847	35,57	37,57	64,18
75217	37,58	39,58	66,19
92272	42,00	43,99	70,60
54487	35,57	37,57	64,18
26802	42,00	43,99	70,60
81925	38,28	40,28	66,89
95180	35,89	37,89	64,50
99826	35,89	37,89	64,50
17335	35,57	37,57	64,18
24643	35,57	37,57	64,18
97901	37,58	39,58	66,19
04643	35,57	37,57	64,18
76726	36,90	38,90	65,51
55128	35,57	37,57	64,18
86879	45,24	47,24	73,85
25821	35,89	37,89	64,50
85467			
35041	35,57	37,57	64,18
53227	39,35	41,35	67,96
94081	47,41	49,41	76,02
37697	35,89	37,89	64,50
45309	37,58	39,58	66,19
04703	35,57	37,57	64,18
87499	49,68	51,68	78,29
09600	35,57	37,57	64,18
79730	39,35	41,35	67,96
22337	35,57	37,57	64,18
97653	38,28	40,28	66,89
89613	40,46	42,46	69,07
74395	36,56	38,56	65,16
31556	36,56	38,56	65,16
67305	37,58	39,58	66,19
12279	35,57	37,57	64,18
25876	35,89	37,89	64,50
73262	37,58	39,58	66,19
25579	35,89	37,89	64,50
38173	36,90	38,90	65,51
50679	36,56	38,56	65,16
29690	40,46	42,46	69,07
93182	40,46	42,46	69,07
97852	37,58	39,58	66,19
25727	36,56	38,56	65,16
24994	36,90	38,90	65,51
03246	35,57	37,57	64,18
18299	35,57	37,57	64,18
64711	36,90	38,90	65,51
67483	39,35	41,35	67,96
84107	47,41	49,41	76,02
80797	42,00	43,99	70,60
38477	36,90	38,90	65,51
95506	45,24	47,24	73,85
80993	39,35	41,35	67,96
94353	47,41	49,41	76,02
13593	35,57	37,57	64,18
22087	35,57	37,57	64,18
55621	35,89	37,89	64,50
91356	45,24	47,24	73,85
54329	35,57	37,57	64,18
09326	35,57	37,57	64,18
66440	35,57	37,57	64,18
86199	39,35	41,35	67,96
89160	38,28	40,28	66,89
10367	35,57	37,57	64,18
18337	35,57	37,57	64,18
79331	43,58	45,58	72,19
10365	35,57	37,57	64,18
24876	36,90	38,90	65,51
67365	43,58	45,58	72,19
29646	35,89	37,89	64,50
79415	37,58	39,58	66,19
54311	36,56	38,56	65,16
66564	35,57	37,57	64,18
89547	38,28	40,28	66,89
45145	38,28	40,28	66,89
36039	36,56	38,56	65,16
92724	40,46	42,46	69,07
13125	35,57	37,57	64,18
24259	35,89	37,89	64,50
09430	35,57	37,57	64,18
83308	40,46	42,46	69,07
82110	40,46	42,46	69,07
56599	36,56	38,56	65,16
84166	45,24	47,24	73,85
55252	35,89	37,89	64,50
01217	35,57	37,57	64,18
47509	42,00	43,99	70,60
09116	35,57	37,57	64,18
18146	35,57	37,57	64,18
63639	39,35	41,35	67,96
57392	36,56	38,56	65,16
25855	35,89	37,89	64,50
14053	35,57	37,57	64,18
88212	45,24	47,24	73,85
21770	38,28	40,28	66,89
49448	40,46	42,46	69,07
53177	36,56	38,56	65,16
63607	36,56	38,56	65,16
51515	38,28	40,28	66,89
13509	35,57	37,57	64,18
57223	35,89	37,89	64,50
29478	35,57	37,57	64,18
55494	36,90	38,90	65,51
24594	36,56	38,56	65,16
33428	43,58	45,58	72,19
33175	36,90	38,90	65,51
01945	35,57	37,57	64,18
19406	35,57	37,57	64,18
38468	36,90	38,90	65,51
82347	40,46	42,46	69,07
02736	35,57	37,57	64,18
89182	39,35	41,35	67,96
45711	43,58	45,58	72,19
02733	35,57	37,57	64,18
87745	39,35	41,35	67,96
92284	40,46	42,46	69,07
22339	35,57	37,57	64,18
56414	39,35	41,35	67,96
89291	40,46	42,46	69,07
54338	35,89	37,89	64,50
81375	42,00	43,99	70,60
91353	42,00	43,99	70,60
65329	37,58	39,58	66,19
36167	37,58	39,58	66,19
30453	36,90	38,90	65,51
60385	35,89	37,89	64,50
73550	38,28	40,28	66,89
56179	35,89	37,89	64,50
36160	36,90	38,90	65,51
52224	39,35	41,35	67,96
06721	35,57	37,57	64,18
94051	49,68	51,68	78,29
22851	35,57	37,57	64,18
93101	45,24	47,24	73,85
80802	38,28	40,28	66,89
35236	37,58	39,58	66,19
97645	37,58	39,58	66,19
10713	35,57	37,57	64,18
66453	35,57	37,57	64,18
54483	35,57	37,57	64,18
69190	40,46	42,46	69,07
78266	39,35	41,35	67,96
65366	37,58	39,58	66,19
08529	35,57	37,57	64,18
85095	40,46	42,46	69,07
58300	38,28	40,28	66,89
55444	36,56	38,56	65,16
72469	36,90	38,90	65,51
72362	37,58	39,58	66,19
88477	42,00	44,00	70,60
92702	40,46	42,46	69,07
30625	35,57	37,57	64,18
07607	35,57	37,57	64,18
68799	40,46	42,46	69,07
50933	38,28	40,28	66,89
94547	47,41	49,41	76,02
90411	45,25	47,25	73,85
09322	35,57	37,57	64,18
56218	36,90	38,90	65,51
99976	35,57	37,57	64,18
84333	43,58	45,58	72,19
79292	45,24	47,24	73,85
66907	36,90	38,90	65,51
67310	37,58	39,58	66,19
95659	36,90	38,90	65,51
48366	49,68	51,68	78,29
66953	35,57	37,57	64,18
86559	40,46	42,46	69,07
12439	35,57	37,57	64,18
84437	42,00	43,99	70,60
10787	35,57	37,57	64,18
